collision	0	3.61	1.47	0	28	1	137	Noun	NN	83810
colon	0	4.66	0.9	0	29	1	129	Noun	NN	35515
colonel	0	3.89	1.26	1	29	0.97	4909	Noun	NN	18870
colonialism	0	1.85	1.17	1	28	0.96	17	Noun	NN	19547
colonist	0	3.8	1.45	0	30	1	3	Noun	NN	18336
colonization	0	2.69	1.26	0	29	1	12	Noun	NN	16665
colony	0	3.77	1.11	0	26	1	302	Noun	NN	167292
coloring	0	3.59	1.19	0	27	1	92	Noun	NN	20964
column	0	4.48	0.7	0	27	1	559	Noun	NN	409932
columnist	0	4.14	1.35	1	29	0.97	51	Noun	NN	47730
coma	0	3.69	1.44	0	29	1	626	Noun	NN	21166
combination	0	2.86	1.24	0	28	1	611	Noun	NN	502779
combo	0	3.37	1.42	0	27	1	125	Noun	NN	41035
combustion	0	3.86	1.21	1	29	0.97	64	Noun	NN	35073
comeback	0	2.23	1.25	0	30	1	170	Noun	NN	37283
comedian	0	4.04	1.25	0	26	1	209	Noun	NN	53750
comedy	0	3.1	1.26	0	29	1	602	Noun	NN	223250
comet	0	4.67	1.03	0	30	1	157	Noun	NN	59324
comma	0	4.65	0.57	0	23	1	50	Noun	NN	25386
commander	0	4.31	1	0	29	1	1887	Noun	NN	121119
commandment	0	2.53	1.14	0	30	1	83	Noun	NN	66596
commando	0	3.9	1.29	0	29	1	54	Noun	NN	15677
commemoration	0	2.6	1.44	2	27	0.93	5	Noun	NN	17227
commencement	0	3.18	1.44	1	29	0.97	15	Noun	NN	37958
commentary	0	2.96	1.61	0	26	1	76	Noun	NN	182036
commentator	0	4.15	1.06	0	27	1	139	Noun	NN	92865
commerce	0	2.76	1.35	1	30	0.97	177	Noun	NN	78503
commissioner	0	3.64	1.55	0	25	1	624	Noun	NN	104935
commitment	0	1.74	1.13	0	27	1	550	Noun	NN	528947
committee	0	4.14	0.99	0	29	1	1123	Noun	NN	649117
commodity	0	2.91	1.59	0	23	1	84	Noun	NN	139698
commonality	0	1.74	1.12	1	32	0.97	6	Noun	NN	13911
commonwealth	0	3.38	1.35	0	29	1	340	Noun	NN	20209
commotion	0	2.71	1.38	0	28	1	106	Noun	NN	10371
communication	0	2.9	1.54	0	29	1	528	Noun	NN	804799
communicator	0	3.21	1.53	1	25	0.96	36	Noun	NN	23091
communion	0	3.39	1.45	0	28	1	106	Noun	NN	64308
communism	0	1.86	1.3	0	29	1	107	Noun	NN	61352
community	0	3.52	1.37	0	27	1	1486	Noun	NN	2932353
commuter	0	3.03	1.27	0	29	1	30	Noun	NN	40295
companionship	0	2.45	1.27	0	29	1	96	Noun	NN	14753
company	0	4.11	1.15	0	27	1	7507	Noun	NN	4219868
comparison	0	2	1.05	1	29	0.97	187	Noun	NN	423060
compartment	0	3.57	1.4	0	28	1	304	Noun	NN	51757
compassion	0	1.89	1.01	0	27	1	319	Noun	NN	95985
compatibility	0	1.94	1.11	0	32	1	23	Noun	NN	57353
compatriot	0	3.24	1.36	2	27	0.93	4	Noun	NN	12435
compensation	0	3.25	1.42	1	25	0.96	109	Noun	NN	245291
competence	0	1.78	0.97	0	27	1	45	Noun	NN	75525
competency	0	1.81	0.94	1	27	0.96	12	Noun	NN	46741
competition	0	3.86	1.22	0	29	1	1066	Noun	NN	686798
competitiveness	0	2.14	1.24	0	28	1	7	Noun	NN	36440
competitor	0	3.23	1.36	0	30	1	70	Noun	NN	185271
compilation	0	2.81	1.39	1	27	0.96	14	Noun	NN	62553
compiler	0	2.46	1.53	1	25	0.96	7	Noun	NN	64299
complacency	0	1.59	0.84	3	30	0.9	14	Noun	NN	17859
complaint	0	2.69	1.37	0	29	1	518	Noun	NN	505548
completeness	0	2.2	1.3	0	30	1	7	Noun	NN	19812
completion	0	2.33	1.24	0	27	1	79	Noun	NN	198078
complexion	0	3.36	1.22	0	28	1	98	Noun	NN	16881
complexity	0	1.87	1.25	0	30	1	41	Noun	NN	203716
compliance	0	1.96	1.22	0	27	1	50	Noun	NN	194787
complication	0	1.86	1.08	0	28	1	71	Noun	NN	99798
complicity	0	1.7	1.03	1	28	0.96	21	Noun	NN	16899
component	0	3.04	1.37	0	27	1	81	Noun	NN	607752
composer	0	4.37	0.93	0	27	1	127	Noun	NN	130418
composition	0	3.1	1.59	0	29	1	124	Noun	NN	213639
composure	0	2.43	1.5	0	28	1	15	Noun	NN	12299
comprehension	0	1.78	0.85	0	27	1	55	Noun	NN	44599
compression	0	3.07	1.44	0	28	1	63	Noun	NN	70596
compressor	0	4.39	0.96	0	28	1	25	Noun	NN	24677
compulsion	0	1.79	1.26	0	28	1	63	Noun	NN	23279
computation	0	2.92	1.32	1	27	0.96	4	Noun	NN	48812
computer	0	4.93	0.26	0	28	1	3011	Noun	NN	1387323
computing	0	3.25	1.53	0	28	1	22	Noun	NN	126016
comrade	0	3.69	1.34	0	29	1	436	Noun	NN	78205
conceit	0	2.1	1.16	0	30	1	24	Noun	NN	12482
concentration	0	2.1	1.08	0	31	1	282	Noun	NN	279460
concept	0	1.41	0.64	0	27	1	553	Noun	NN	886165
conception	0	2.24	1.46	0	29	1	106	Noun	NN	120535
concert	0	4.35	0.8	0	26	1	895	Noun	NN	245194
concerto	0	3.75	0.89	2	30	0.93	48	Noun	NN	14303
concession	0	2.71	1.58	0	28	1	69	Noun	NN	78583
concierge	0	3.89	1.4	2	30	0.93	73	Noun	NN	11062
conclusion	0	2.11	1.1	0	28	1	465	Noun	NN	558355
concoction	0	3.5	1.31	0	30	1	20	Noun	NN	10948
concussion	0	3.19	1.47	0	27	1	229	Noun	NN	15741
condemnation	0	2.04	1.23	0	28	1	24	Noun	NN	41074
condensation	0	4.24	1.06	0	29	1	17	Noun	NN	20621
condenser	0	3.96	1.28	1	27	0.96	7	Noun	NN	11564
condition	0	2.15	1.23	0	27	1	1936	Noun	NN	1849890
conditioner	0	4.21	1.05	0	29	1	110	Noun	NN	22850
conditioning	0	2.25	0.89	0	28	1	196	Noun	NN	76118
condo	0	4.76	0.69	0	29	1	215	Noun	NN	24168
condolence	0	2.19	1.08	1	28	0.96	17	Noun	NN	19586
condom	0	4.87	0.43	0	30	1	263	Noun	NN	45289
condominium	0	4.35	1.02	2	28	0.93	17	Noun	NN	10152
conductivity	0	2.67	1.21	0	27	1	3	Noun	NN	10761
conductor	0	4.26	0.9	0	27	1	155	Noun	NN	57164
conduit	0	3.58	1.24	1	27	0.96	53	Noun	NN	22598
cone	0	4.86	0.59	0	28	1	149	Noun	NN	55748
confederacy	0	2.79	1.63	0	29	1	25	Noun	NN	12110
conference	0	3.86	1.27	0	29	1	1296	Noun	NN	849905
confession	0	2.4	1.33	0	30	1	841	Noun	NN	75350
confidence	0	2.17	1.12	0	30	1	993	Noun	NN	474681
confidentiality	0	2.47	1.57	0	30	1	95	Noun	NN	48442
configuration	0	2.54	1.45	0	26	1	48	Noun	NN	193647
confinement	0	3.61	1.34	1	29	0.97	40	Noun	NN	28044
confirmation	0	2.39	1.2	0	28	1	280	Noun	NN	113463
confiscation	0	2.9	1.47	2	32	0.94	2	Noun	NN	14264
confluence	0	2.22	1.48	4	27	0.85	10	Noun	NN	12518
conformity	0	1.79	1.18	0	29	1	19	Noun	NN	28115
confrontation	0	2.53	1.31	0	30	1	98	Noun	NN	59889
confusion	0	2.24	1.41	0	29	1	363	Noun	NN	203620
congestion	0	3.61	1.27	1	24	0.96	24	Noun	NN	61784
conglomerate	0	2.52	1.4	2	29	0.93	39	Noun	NN	15993
congrats	0	2.12	1.45	1	27	0.96	91	Noun	NN	24937
congratulation	0	2.27	1.23	0	30	1	25	Noun	NN	91149
congregation	0	4.15	1.1	0	27	1	117	Noun	NN	113153
congress	0	3.9	1.35	0	30	1	419	Noun	NN	48762
congressman	0	4.58	1.03	0	26	1	325	Noun	NN	25582
conjunction	0	2.15	1.35	0	26	1	66	Noun	NN	133961
connection	0	3	1.39	0	28	1	1386	Noun	NN	861807
connectivity	0	2.33	1.33	0	27	1	6	Noun	NN	64088
connector	0	4.18	1.12	0	28	1	8	Noun	NN	71474
connotation	0	2.07	1.07	0	27	1	14	Noun	NN	25793
conqueror	0	3.54	1.5	0	28	1	57	Noun	NN	13179
conquest	0	2.54	1.2	0	28	1	96	Noun	NN	44322
conscience	0	1.96	1.1	1	26	0.96	709	Noun	NN	109417
consciousness	0	2.32	1.35	0	31	1	413	Noun	NN	239958
consecration	0	2.07	1.39	0	30	1	2	Noun	NN	10448
consensus	0	2.32	1.25	0	28	1	83	Noun	NN	148790
consequence	0	2.64	1.52	0	28	1	160	Noun	NN	538243
conservation	0	2.41	1.39	0	27	1	32	Noun	NN	208831
conservationist	0	3.17	1.44	0	29	1	3	Noun	NN	11300
conservatism	0	1.89	1.03	2	30	0.93	1	Noun	NN	24443
consideration	0	1.86	1.27	0	28	1	334	Noun	NN	483146
consignment	0	2.63	1.28	1	28	0.96	29	Noun	NN	11834
consistency	0	2.55	1.18	0	29	1	39	Noun	NN	105338
consolation	0	2.14	1.15	0	28	1	186	Noun	NN	29289
consolidation	0	2.79	1.38	0	24	1	10	Noun	NN	65373
consonant	0	3.21	1.52	2	30	0.93	10	Noun	NN	15064
consortium	0	2.52	1.5	3	24	0.88	35	Noun	NN	47139
conspiracy	0	1.76	1.16	0	25	1	526	Noun	NN	142758
conspirator	0	2.37	1.62	0	27	1	11	Noun	NN	11194
constable	0	4.54	0.95	2	28	0.93	144	Noun	NN	26124
constellation	0	4.31	1	1	30	0.97	48	Noun	NN	31909
constipation	0	3.36	1.39	1	29	0.97	21	Noun	NN	15842
constituency	0	2.56	1.48	1	28	0.96	22	Noun	NN	108300
constitution	0	3.23	1.68	0	30	1	282	Noun	NN	151579
constitutionality	0	1.7	1.17	1	28	0.96	6	Noun	NN	10914
constraint	0	2.93	1.27	0	28	1	2	Noun	NN	154600
construction	0	3.72	1.44	0	29	1	706	Noun	NN	660520
constructor	0	3.86	1.15	1	29	0.97	2	Noun	NN	26036
consul	0	3.36	1.35	3	28	0.89	184	Noun	NN	10703
consulate	0	3.6	1.35	4	29	0.86	249	Noun	NN	17271
consultant	0	3.97	1.33	0	30	1	187	Noun	NN	257200
consultation	0	2.19	1.08	0	27	1	64	Noun	NN	365309
consumer	0	3.57	1.45	0	30	1	106	Noun	NN	774132
consumerism	0	2.08	1.38	1	25	0.96	9	Noun	NN	14696
consumption	0	3.16	1.4	0	25	1	94	Noun	NN	286365
container	0	4.85	0.36	0	27	1	219	Noun	NN	188593
containment	0	3.33	1.39	0	27	1	107	Noun	NN	22269
contaminant	0	3.62	1.47	0	29	1	3	Noun	NN	26029
contamination	0	2.7	1.38	0	27	1	60	Noun	NN	67477
contemplation	0	1.83	1.17	0	29	1	12	Noun	NN	24469
contempt	0	1.82	1.25	0	28	1	256	Noun	NN	65297
contender	0	3	1.22	1	29	0.97	49	Noun	NN	48215
contention	0	1.75	1.17	2	30	0.93	41	Noun	NN	63436
contentment	0	2.25	1.29	0	28	1	21	Noun	NN	12405
contestant	0	4.17	1	0	29	1	136	Noun	NN	38608
context	0	2.17	1.29	0	30	1	163	Noun	NN	774915
continent	0	4.34	1.26	1	30	0.97	187	Noun	NN	139829
contingency	0	2.03	1.21	0	29	1	78	Noun	NN	40547
continuance	0	2.12	1.27	3	28	0.89	57	Noun	NN	11073
continuation	0	2.36	1.16	1	29	0.97	24	Noun	NN	60766
continuity	0	2.03	1.02	0	29	1	35	Noun	NN	82461
continuum	0	2.36	1.25	0	28	1	77	Noun	NN	32252
contraception	0	3.29	1.33	0	28	1	23	Noun	NN	31707
contraction	0	3.53	1.5	0	30	1	55	Noun	NN	44053
contractor	0	4.2	1.16	0	30	1	160	Noun	NN	243790
contradiction	0	2.11	1.22	0	27	1	75	Noun	NN	94891
contribution	0	2.41	1.21	0	29	1	223	Noun	NN	630095
contributor	0	3.6	1.19	1	26	0.96	18	Noun	NN	135249
controller	0	4.33	1.04	0	27	1	66	Noun	NN	136497
controversy	0	2.29	1.33	0	24	1	83	Noun	NN	149243
conundrum	0	1.93	1.14	2	29	0.93	25	Noun	NN	14861
convection	0	2.74	1.35	2	29	0.93	4	Noun	NN	11135
convenience	0	2.04	1.1	0	28	1	245	Noun	NN	121911
convent	0	3.96	1.51	1	26	0.96	170	Noun	NN	19444
convention	0	3.28	1.39	1	30	0.97	629	Noun	NN	275106
convergence	0	2.2	1.19	2	27	0.93	12	Noun	NN	39628
conversation	0	3.28	1.41	0	29	1	2543	Noun	NN	574894
conversion	0	2.46	1.14	0	28	1	66	Noun	NN	235078
converter	0	3.61	1.29	2	30	0.93	11	Noun	NN	34146
conveyance	0	2.85	1.7	1	28	0.96	11	Noun	NN	12856
conveyor	0	4.22	1.09	0	27	1	43	Noun	NN	15861
conviction	0	2.07	1.25	0	28	1	303	Noun	NN	195658
convoy	0	3.54	1.4	0	28	1	181	Noun	NN	35009
cookbook	0	4.9	0.31	0	30	1	37	Noun	NN	29680
cooker	0	4.22	0.97	0	27	1	34	Noun	NN	38224
cookie	0	5	0	0	27	1	852	Noun	NN	179572
coolant	0	4.25	0.93	0	28	1	35	Noun	NN	20914
cooler	0	4.14	1.15	0	28	1	360	Noun	NN	33843
cooperation	0	2.03	1.13	0	30	1	407	Noun	NN	163308
coordination	0	2.86	1.13	0	29	1	60	Noun	NN	72575
coordinator	0	3.52	1.33	0	29	1	81	Noun	NN	68058
copper	0	4.52	0.8	0	27	1	336	Noun	NN	124175
cord	0	4.63	0.88	0	27	1	358	Noun	NN	86580
corn	0	4.96	0.19	1	28	0.96	725	Noun	NN	162399
cornerstone	0	4.04	1.34	0	27	1	34	Noun	NN	26431
coronation	0	3.23	1.31	4	30	0.87	107	Noun	NN	13421
coroner	0	4.34	1.23	1	30	0.97	458	Noun	NN	23975
corporation	0	2.79	1.47	0	28	1	393	Noun	NN	306830
corps	0	3.43	1.37	1	29	0.97	555	Noun	NN	56043
corpse	0	4.89	0.42	0	28	1	515	Noun	NN	34093
correction	0	3	1.41	0	26	1	163	Noun	NN	128033
correctness	0	2.36	1.13	0	28	1	12	Noun	NN	33395
correlation	0	2.04	1.29	0	28	1	29	Noun	NN	105598
correspondence	0	3.35	1.55	0	26	1	115	Noun	NN	130654
correspondent	0	3.44	1.31	1	28	0.96	110	Noun	NN	65401
corridor	0	4.72	0.8	0	29	1	284	Noun	NN	97980
corrosion	0	4.26	1.05	2	25	0.92	10	Noun	NN	26728
corruption	0	2.39	1.45	0	28	1	218	Noun	NN	178091
cortex	0	3.79	1.2	2	30	0.93	57	Noun	NN	23954
cosmology	0	2.52	1.64	3	28	0.89	6	Noun	NN	17970
cosmos	0	3.19	1.69	0	27	1	153	Noun	NN	23995
cot	0	4.67	0.68	0	27	1	102	Noun	NN	24100
cottage	0	4.85	0.36	0	27	1	270	Noun	NN	154933
cotton	0	4.97	0.19	0	29	1	723	Noun	NN	112625
council	0	2.73	1.48	0	26	1	863	Noun	NN	826534
councilor	0	3.78	1.15	2	29	0.93	9	Noun	NN	16448
counseling	0	2.85	1.41	0	27	1	211	Noun	NN	62563
counselor	0	4.24	0.95	0	29	1	506	Noun	NN	65517
countdown	0	3.3	1.2	0	27	1	180	Noun	NN	15801
counterpart	0	2.63	1.39	0	27	1	25	Noun	NN	111758
counterpoint	0	2.38	1.37	0	29	1	20	Noun	NN	13360
country	0	4.17	1.18	0	30	1	8254	Noun	NN	3899083
countryman	0	3.66	1.26	0	29	1	12	Noun	NN	19485
countryside	0	4.48	0.94	0	27	1	180	Noun	NN	149164
county	0	4.04	1.1	0	28	1	1722	Noun	NN	457497
coupe	0	3.17	1.71	0	29	1	31	Noun	NN	15316
coupling	0	3.29	1.21	1	29	0.97	26	Noun	NN	26800
coupon	0	4.79	0.49	0	29	1	111	Noun	NN	60644
courage	0	1.52	0.99	0	29	1	1207	Noun	NN	154530
courier	0	4.58	0.76	1	27	0.96	168	Noun	NN	27865
court	0	4.31	1.19	0	26	1	5137	Noun	NN	1506741
courtesy	0	1.77	1.14	0	30	1	414	Noun	NN	104369
courthouse	0	4.86	0.35	0	29	1	225	Noun	NN	17179
courtroom	0	4.63	0.74	0	27	1	427	Noun	NN	30308
courtship	0	2.52	1.23	0	25	1	59	Noun	NN	11214
courtyard	0	4.57	0.94	0	30	1	109	Noun	NN	51643
cousin	0	3.7	1.49	1	28	0.96	2491	Noun	NN	131336
covenant	0	2.69	1.44	1	27	0.96	341	Noun	NN	76264
coverage	0	2.7	1.18	0	30	1	318	Noun	NN	407680
cow	0	4.96	0.19	0	28	1	1301	Noun	NN	152859
coward	0	2.93	1.28	0	30	1	734	Noun	NN	24210
cowardice	0	2.1	1.06	0	30	1	91	Noun	NN	11423
cowboy	0	4.72	0.74	0	25	1	968	Noun	NN	35711
coworker	0	4.28	1.03	0	29	1	34	Noun	NN	19491
coyote	0	4.96	0.19	0	28	1	185	Noun	NN	12208
crackdown	0	2.83	1.42	0	29	1	10	Noun	NN	21559
cracker	0	4.96	0.19	0	27	1	294	Noun	NN	27923
craftsman	0	4	1.13	0	29	1	47	Noun	NN	25529
craftsmanship	0	2.64	1.32	0	25	1	32	Noun	NN	15037
cranberry	0	4.96	0.19	0	27	1	99	Noun	NN	15842
crayon	0	4.87	0.34	0	23	1	21	Noun	NN	11335
cream	0	4.83	0.46	0	30	1	2484	Noun	NN	238187
creation	0	2.15	1.06	0	27	1	310	Noun	NN	506144
creationism	0	1.69	1.05	1	27	0.96	16	Noun	NN	16102
creationist	0	2.46	1.44	3	27	0.89	2	Noun	NN	25079
creativity	0	1.8	1.21	0	30	1	96	Noun	NN	151090
creator	0	3.07	1.51	1	29	0.97	142	Noun	NN	174710
creature	0	4.07	0.98	0	28	1	1092	Noun	NN	257300
credence	0	1.92	1.12	2	27	0.93	21	Noun	NN	14705
credibility	0	2.29	1.61	0	28	1	163	Noun	NN	111084
creditor	0	3.37	1.19	0	30	1	7	Noun	NN	79198
creed	0	2.1	0.98	0	29	1	129	Noun	NN	31699
creek	0	4.87	0.43	0	30	1	454	Noun	NN	37738
cremation	0	3.69	1.47	0	29	1	41	Noun	NN	12784
crest	0	4.52	0.71	1	26	0.96	107	Noun	NN	28392
crevice	0	4.43	1.07	0	30	1	21	Noun	NN	10118
crew	0	4.36	0.73	0	28	1	2424	Noun	NN	344805
cricket	0	4.77	0.68	0	30	1	144	Noun	NN	85789
crime	0	3.03	1.66	0	29	1	3633	Noun	NN	831913
criminality	0	1.87	1.14	0	30	1	6	Noun	NN	14756
crisis	0	2.33	1.45	0	30	1	849	Noun	NN	556466
critic	0	3.55	1.55	0	29	1	192	Noun	NN	286287
criticism	0	2.07	1.33	0	27	1	155	Noun	NN	323902
critter	0	4.19	0.92	1	28	0.96	65	Noun	NN	13897
crocodile	0	4.83	0.64	0	24	1	115	Noun	NN	21190
crossover	0	2.65	1.2	1	27	0.96	20	Noun	NN	31259
crossroad	0	4.41	0.95	1	30	0.97	9	Noun	NN	28190
crucifixion	0	4	1.18	0	27	1	38	Noun	NN	19348
cruelty	0	2.04	1.37	1	26	0.96	166	Noun	NN	54195
cruiser	0	3.78	1.55	0	27	1	162	Noun	NN	27959
crutch	0	4.5	0.92	0	28	1	67	Noun	NN	17252
crux	0	2.69	1.41	1	27	0.96	15	Noun	NN	15628
crypt	0	4.75	0.61	1	25	0.96	70	Noun	NN	11430
cub	0	4.67	0.68	0	27	1	107	Noun	NN	17474
cubicle	0	4.83	0.76	0	29	1	131	Noun	NN	21562
cucumber	0	4.83	0.76	0	29	1	101	Noun	NN	23673
cuisine	0	3.7	1.3	0	27	1	99	Noun	NN	62842
culmination	0	1.96	1	3	29	0.9	21	Noun	NN	23263
culprit	0	3.39	1.1	0	28	1	55	Noun	NN	37512
cult	0	2.71	1.51	0	28	1	227	Noun	NN	112641
cultivation	0	3.13	1.42	0	23	1	8	Noun	NN	46160
culture	0	2.04	1.34	0	27	1	711	Noun	NN	1117440
cunt	0	4.21	1.17	1	29	0.97	350	Noun	NN	16092
cup	0	5	0	0	29	1	2634	Noun	NN	333239
cupboard	0	4.79	0.62	0	29	1	127	Noun	NN	71737
cupcake	0	5	0	0	30	1	167	Noun	NN	29540
curator	0	3.81	1.36	1	27	0.96	47	Noun	NN	52824
curfew	0	2.73	1.44	0	30	1	234	Noun	NN	14211
curiosity	0	1.61	0.96	0	28	1	435	Noun	NN	86534
currency	0	4.25	0.89	0	28	1	186	Noun	NN	228031
curriculum	0	3.23	1.43	0	30	1	70	Noun	NN	258734
cursor	0	4.33	1	0	27	1	3	Noun	NN	36488
curtain	0	4.82	0.48	0	28	1	525	Noun	NN	95246
curvature	0	2.93	1.58	0	29	1	12	Noun	NN	15355
cusp	0	2.74	1.16	1	28	0.96	14	Noun	NN	12378
custard	0	4.85	0.46	1	27	0.96	64	Noun	NN	12729
custodian	0	4.64	0.83	0	28	1	49	Noun	NN	16747
custody	0	3.03	1.4	0	29	1	982	Noun	NN	99519
customer	0	3.82	1.12	0	28	1	775	Noun	NN	1606178
cutback	0	2.88	1.45	2	28	0.93	17	Noun	NN	13286
cutlery	0	4.75	0.52	0	28	1	18	Noun	NN	12346
cutoff	0	3.62	1.57	0	29	1	30	Noun	NN	11723
cutter	0	4.07	1.07	1	30	0.97	239	Noun	NN	34374
cyclist	0	4.84	0.37	0	25	1	5	Noun	NN	111487
cyclone	0	4.48	0.82	0	25	1	24	Noun	NN	13144
cylinder	0	4.64	0.86	0	25	1	80	Noun	NN	97720
cynicism	0	1.78	1.22	2	29	0.93	46	Noun	NN	21586
cyst	0	4.23	1.19	0	30	1	22	Noun	NN	15371
dad	0	4.29	1.12	0	28	1	25870	Noun	NN	248930
daddy	0	4.24	1.33	0	25	1	9439	Noun	NN	33277
dagger	0	4.96	0.19	0	27	1	251	Noun	NN	19176
dairy	0	4.45	0.83	0	29	1	142	Noun	NN	88415
damper	0	3.13	1.41	0	30	1	43	Noun	NN	13889
dancer	0	4.75	0.52	0	28	1	831	Noun	NN	116592
danger	0	2.68	1.22	0	25	1	2227	Noun	NN	425087
darkness	0	3.85	1.35	0	27	1	892	Noun	NN	162275
darts	0	4.83	0.48	0	24	1	100	Noun	NN	14747
dashboard	0	4.61	0.92	0	28	1	50	Noun	NN	38592
data	0	3.93	1.21	0	27	1	1306	Noun	NN	418023
database	0	4	0.93	0	29	1	290	Noun	NN	503564
daughter	0	4.79	0.5	0	28	1	8739	Noun	NN	749709
day	0	3.92	1.38	0	25	1	40893	Noun	NN	8484568
daycare	0	3.93	1.28	1	30	0.97	77	Noun	NN	10911
daylight	0	4.1	1.11	0	29	1	488	Noun	NN	61097
deacon	0	3.52	1.64	2	27	0.93	146	Noun	NN	16030
deadline	0	2.66	1.63	0	29	1	299	Noun	NN	174093
deafness	0	3.48	1.4	0	27	1	14	Noun	NN	11126
dealer	0	3.76	1.2	0	25	1	831	Noun	NN	245230
dealership	0	4.04	1.2	1	29	0.97	66	Noun	NN	33399
death	0	3.73	1.48	0	30	1	11051	Noun	NN	1768427
debacle	0	2.29	1.12	2	26	0.92	34	Noun	NN	23345
debris	0	4.69	0.74	0	26	1	159	Noun	NN	74887
debt	0	2.72	1.36	0	29	1	725	Noun	NN	725919
decade	0	3.19	1.62	0	27	1	247	Noun	NN	773056
deceit	0	2.37	1.13	0	30	1	95	Noun	NN	21120
decency	0	2	1.19	0	25	1	236	Noun	NN	25063
deception	0	1.86	1.03	0	29	1	160	Noun	NN	51676
decision	0	2.19	1.27	0	27	1	2808	Noun	NN	1930260
declaration	0	2.52	1.5	0	29	1	180	Noun	NN	132202
decoder	0	3.56	1.25	1	28	0.96	22	Noun	NN	13221
decomposition	0	3.1	1.27	0	30	1	26	Noun	NN	16325
decor	0	3.77	1.17	0	30	1	52	Noun	NN	35901
decoration	0	3.53	1.43	0	30	1	94	Noun	NN	76351
dedication	0	2.16	1.29	0	31	1	173	Noun	NN	92214
deduction	0	2.19	1.44	0	27	1	87	Noun	NN	67409
deed	0	3.86	1.38	0	28	1	475	Noun	NN	126573
deer	0	4.86	0.59	0	28	1	444	Noun	NN	83078
defamation	0	2.25	1.38	0	28	1	29	Noun	NN	18764
defendant	0	3.8	1.32	0	30	1	904	Noun	NN	254529
defender	0	3.19	1.36	0	26	1	152	Noun	NN	142628
defense	0	2.45	1.43	0	29	1	1665	Noun	NN	369720
deference	0	1.92	1.13	2	28	0.93	19	Noun	NN	16444
defiance	0	2.17	1.18	0	30	1	57	Noun	NN	22744
deficiency	0	2.07	1.33	0	29	1	53	Noun	NN	85554
deficit	0	2.21	1.29	1	29	0.97	55	Noun	NN	213406
definition	0	3.07	1.69	0	27	1	296	Noun	NN	525089
deflation	0	2.63	1.47	0	30	1	3	Noun	NN	20709
deflection	0	3.07	1.39	0	29	1	15	Noun	NN	12195
deforestation	0	3.41	1.47	4	26	0.85	5	Noun	NN	17743
deformation	0	3	1.47	1	29	0.97	3	Noun	NN	14968
deformity	0	3.59	1.39	0	27	1	21	Noun	NN	11148
degeneration	0	2.17	1.34	0	29	1	20	Noun	NN	15734
degradation	0	2.23	1.31	0	26	1	39	Noun	NN	47121
degree	0	3	1.66	0	27	1	759	Noun	NN	1163352
dehydration	0	3.52	1.28	0	27	1	40	Noun	NN	15525
deity	0	2.33	1.57	1	28	0.96	28	Noun	NN	59212
delegation	0	2.7	1.46	0	27	1	70	Noun	NN	77162
deletion	0	2.8	1.61	2	27	0.93	6	Noun	NN	24280
deli	0	4.57	0.84	1	29	0.97	108	Noun	NN	11588
deliberation	0	2.19	1.49	0	31	1	20	Noun	NN	35993
delicacy	0	2.81	1.3	1	27	0.96	71	Noun	NN	19442
deliverance	0	2.34	1.14	0	29	1	30	Noun	NN	15868
delivery	0	3.69	1.12	0	26	1	1017	Noun	NN	555950
delusion	0	2.3	1.59	1	28	0.96	138	Noun	NN	41480
demeanor	0	2.44	1.45	0	27	1	54	Noun	NN	12372
dementia	0	2.23	1.36	0	31	1	66	Noun	NN	75518
demise	0	2.31	1.39	0	29	1	87	Noun	NN	56391
demo	0	3.66	1.32	0	29	1	168	Noun	NN	111770
democracy	0	1.78	1.01	0	27	1	337	Noun	NN	349725
democrat	0	3.96	1.26	0	27	1	86	Noun	NN	92495
demolition	0	3.38	1.17	0	26	1	144	Noun	NN	52097
demon	0	3.32	1.66	0	28	1	1593	Noun	NN	94207
demonstration	0	3.75	1.17	0	28	1	366	Noun	NN	230975
demonstrator	0	4	1.15	0	28	1	8	Noun	NN	38069
den	0	4.57	0.79	0	28	1	312	Noun	NN	32365
denial	0	2.46	1.48	0	28	1	268	Noun	NN	112260
denim	0	4.77	0.63	0	30	1	33	Noun	NN	11897
denomination	0	2.77	1.28	0	30	1	18	Noun	NN	44860
denominator	0	3.36	1.31	0	28	1	28	Noun	NN	17528
density	0	2.52	1.48	0	29	1	73	Noun	NN	153180
dentist	0	4.93	0.26	0	29	1	571	Noun	NN	73112
dentistry	0	3.64	1.5	0	28	1	19	Noun	NN	15031
department	0	3.3	1.44	0	27	1	3256	Noun	NN	729436
departure	0	3.07	1.34	0	30	1	275	Noun	NN	146078
dependence	0	2.15	1.26	0	27	1	21	Noun	NN	65267
dependency	0	1.93	1.01	0	30	1	26	Noun	NN	68401
depiction	0	2.31	1.41	2	28	0.93	16	Noun	NN	46300
depletion	0	2.38	1.1	1	27	0.96	13	Noun	NN	19809
deployment	0	2.9	1.37	0	29	1	64	Noun	NN	105984
deportation	0	2.42	1.33	1	27	0.96	40	Noun	NN	33161
deposition	0	2.92	1.32	2	28	0.93	153	Noun	NN	35313
depositor	0	3.96	1.34	2	28	0.93	5	Noun	NN	12706
depot	0	4.14	1.16	0	29	1	150	Noun	NN	44870
depreciation	0	2	1.33	0	26	1	18	Noun	NN	19881
depression	0	2.39	1.5	0	28	1	406	Noun	NN	240027
deprivation	0	1.96	1.02	0	25	1	40	Noun	NN	44326
